"","plz","note","subregion_ID"
"7786","92676","92676 Eschenbach i.d. OPf.",123
"7787","19370","19370 Parchim",20
"7788","95180","95180 Berg",123
"7789","95180","95180 Berg",72
"7790","39217","39217 SchÃ¶nebeck (Elbe)",61
"7791","07619","07619 SchkÃ¶len",61
"7792","07619","07619 SchkÃ¶len",71
"7793","83700","83700 Rottach-Egern",121
"7794","95239","95239 Zell",123
"7795","92260","92260 Ammerthal",123
"7796","95485","95485 Warmensteinach",123
"7797","06193","06193 Petersberg",61
"7798","93176","93176 Beratzhausen",123
"7799","85464","85464 Finsing",121
"7800","07927","07927 Hirschberg",123
"7801","07927","07927 Hirschberg",72
"7802","39245","39245 Gommern, Dannigkow",61
"7803","84094","84094 Elsendorf",121
"7804","85591","85591 Vaterstetten",121
"7805","85652","85652 Pliening",121
"7806","18246","18246 BÃ¼tzow u.a.",20
"7807","92284","92284 Poppenricht",123
"7808","85658","85658 Egmating",121
"7809","19406","19406 Sternberg",20
"7810","85405","85405 Nandlstadt",121
"7811","39249","39249 Barby",61
"7812","07819","07819 Triptis",71
"7813","07819","07819 Triptis",72
"7814","85445","85445 Oberding",121
"7815","06255","06255 MÃ¼cheln",61
"7816","93351","93351 Painten",123
"7817","93343","93343 Essing",122
"7818","93343","93343 Essing",123
"7819","92366","92366 Hohenfels",123
"7820","85586","85586 Poing",121
"7821","18209","18209 Bad Doberan, Bartenshagen-Parkentin u.a.",20
"7822","83629","83629 Weyarn",121
"7823","83714","83714 Miesbach",121
"7824","85417","85417 Marzling",121
"7825","85599","85599 Parsdorf/Hergolding",121
"7826","92224","92224 Amberg",123
"7827","95191","95191 LeupoldsgrÃ¼n",123
"7828","85598","85598 Baldham",121
"7829","95176","95176 Konradsreuth",123
"7830","85467","85467 Neuching",121
"7831","93354","93354 Siegenburg",121
"7832","93354","93354 Siegenburg",122
"7833","85604","85604 Zorneding",121
"7834","18239","18239 Satow",20
"7835","85667","85667 Oberpframmern",121
"7836","83734","83734 Hausham",121
"7837","93358","93358 Train",121
"7838","95514","95514 Neustadt a. Kulm",123
"7839","39596","39596 Goldbeck, Arneburg u.a.",61
"7840","95189","95189 KÃ¶ditz",123
"7841","95189","95189 KÃ¶ditz",72
"7842","18249","18249 Bernitt, Qualitz, Warnow, Zernin u.a.",20
"7843","93326","93326 Abensberg",121
"7844","93326","93326 Abensberg",122
"7845","83727","83727 Schliersee",121
"7846","95686","95686 Fichtelberg",123
"7847","84091","84091 Attenhofen",121
"7848","85416","85416 Langenbach",121
"7849","19348","19348 Perleberg, Berge u.a.",20
"7850","85410","85410 Haag a.d. Amper",121
"7851","83620","83620 Feldkirchen-Westerham",121
"7852","95505","95505 Immenreuth",123
"7853","93346","93346 Ihrlerstein",122
"7854","93346","93346 Ihrlerstein",123
"7855","95030","95030 Hof",123
"7856","95234","95234 Sparneck",123
"7857","85462","85462 Eitting",121
"7858","07629","07629 Hermsdorf",71
"7859","85646","85646 Anzing",121
"7860","07639","07639 Bad Klosterlausnitz",71
"7861","92245","92245 KÃ¼mmersbruck",123
"7862","84106","84106 Volkenschwand",121
"7863","95163","95163 WeiÃenstadt",123
"7864","19376","19376 Marnitz, Siggelkow",20
"7865","19376","19376 Marnitz, Siggelkow",50
"7866","95237","95237 WeiÃdorf",123
"7867","06242","06242 Braunsbedra",61
"7868","85625","85625 Glonn",121
"7869","07607","07607 Eisenberg, GÃ¶sen, Hainspitz",71
"7870","85413","85413 HÃ¶rgertshausen",121
"7871","95694","95694 Mehlmeisel",123
"7872","83737","83737 Irschenberg",121
"7873","85570","85570 Markt Schwaben",121
"7874","19336","19336 Legde/QuitzÃ¶bel, Bad Wilsnack",50
"7875","19336","19336 Legde/QuitzÃ¶bel, Bad Wilsnack",61
"7876","92274","92274 Gebenbach",123
"7877","85665","85665 Moosach",121
"7878","95183","95183 Feilitzsch",123
"7879","95183","95183 Feilitzsch",72
"7880","95183","95183 Feilitzsch",82
"7881","92266","92266 Ensdorf",123
"7882","85614","85614 Kirchseeon",121
"7883","85368","85368 Moosburg a.d. Isar",121
"7884","39264","39264 GÃ¼terglÃ¼ck, Lindau, Deetz u.a.",50
"7885","39264","39264 GÃ¼terglÃ¼ck, Lindau, Deetz u.a.",61
"7886","18211","18211 Retschow, Admannshagen-Bargeshagen u.a.",20
"7887","06388","06388 SÃ¼dliches Anhalt, KÃ¶then",61
"7888","95478","95478 Kemnath",123
"7889","93164","93164 Laaber, Brunn",123
"7890","06667","06667 WeiÃenfels, StÃ¶Ãen",61
"7891","85560","85560 Ebersberg",121
"7892","95126","95126 Schwarzenbach a.d. Saale",123
"7893","07613","07613 Crossen, Heideland u.a.",61
"7894","07613","07613 Crossen, Heideland u.a.",71
"7895","06369","06369 SÃ¼dliches Anhalt u.a.",61
"7896","06386","06386 Osternienburger Land",61
"7897","92724","92724 Trabitz",123
"7898","95508","95508 Kulmain",123
"7899","16928","16928 Pritzwalk, GroÃ Pankow",50
"7900","85419","85419 Mauern",121
"7901","92271","92271 Freihung",123
"7902","06120","06120 Halle/ Saale",61
"7903","92286","92286 Rieden",123
"7904","95709","95709 TrÃ¶stau",123
"7905","93183","93183 KallmÃ¼nz",123
"7906","95506","95506 Kastl",123
"7907","07589","07589 MÃ¼nchenbernsdorf, Schwarzbach, Bocka",71
"7908","85435","85435 Erding",121
"7909","95032","95032 Hof",123
"7910","93152","93152 Nittendorf",122
"7911","93152","93152 Nittendorf",123
"7912","07955","07955 Auma-Weidatal",71
"7913","07955","07955 Auma-Weidatal",72
"7914","06126","06126 Halle/ Saale",61
"7915","95682","95682 Brand",123
"7916","06721","06721 Meineweh, Osterfeld",61
"7917","06721","06721 Meineweh, Osterfeld",71
"7918","93180","93180 Deuerling",123
"7919","85457","85457 WÃ¶rth",121
"7920","92287","92287 SchmidmÃ¼hlen",123
"7921","92242","92242 Hirschau",123
"7922","93342","93342 Saal a.d. Donau",122
"7923","07919","07919 Kirschkau, Pausa-MÃ¼hltroff",72
"7924","07586","07586 Bad KÃ¶stritz",71
"7925","07919","07919 Kirschkau, Pausa-MÃ¼hltroff",82
"7926","93182","93182 Duggendorf",123
"7927","92272","92272 Freudenberg",123
"7928","39590","39590 TangermÃ¼nde",61
"7929","93359","93359 Wildenberg",121
"7930","83052","83052 BruckmÃ¼hl",121
"7931","85567","85567 Grafing b. MÃ¼nchen",121
"7932","93348","93348 Kirchdorf",121
"7933","93348","93348 Kirchdorf",122
"7934","84076","84076 Pfeffenhausen",121
"7935","95145","95145 Oberkotzau",123
"7936","85661","85661 Forstinning",121
"7937","07937","07937 Zeulenroda-Triebes, Langenwolschendorf",71
"7938","07937","07937 Zeulenroda-Triebes, Langenwolschendorf",72
"7939","07937","07937 Zeulenroda-Triebes, Langenwolschendorf",82
"7940","19339","19339 Plattenburg",50
"7941","19339","19339 Plattenburg",61
"7942","06682","06682 Teuchern",61
"7943","83730","83730 Fischbachau",121
"7944","95158","95158 Kirchenlamitz",123
"7945","39279","39279 Loburg, Leitzkau",50
"7946","39279","39279 Loburg, Leitzkau",61
"7947","08538","08538 Weischlitz u.a.",123
"7948","08538","08538 Weischlitz u.a.",72
"7949","08538","08538 Weischlitz u.a.",82
"7950","84101","84101 ObersÃ¼Ãbach",121
"7951","85459","85459 Berglern",121
"7952","85408","85408 Gammelsdorf",121
"7953","07570","07570 Weida, Harth-PÃ¶llnitz, WÃ¼nschendorf",71
"7954","06259","06259 Frankleben",61
"7955","06217","06217 Merseburg",61
"7956","92700","92700 Kaltenbrunn",123
"7957","95697","95697 Nagel",123
"7958","85669","85669 Pastetten",121
"7959","06124","06124 Halle/ Saale",61
"7960","93161","93161 Sinzing",122
"7961","93161","93161 Sinzing",123
"7962","95028","95028 Hof",123
"7963","06258","06258 Schkopau",61
"7964","06258","06258 Schkopau",81
"7965","95683","95683 Ebnath",123
"7966","19386","19386 LÃ¼bz, Passow",20
"7967","19386","19386 LÃ¼bz, Passow",50
"7968","93352","93352 Rohr i. NB",121
"7969","93352","93352 Rohr i. NB",122
"7970","92690","92690 Pressath",123
"7971","06122","06122 Halle/ Saale",61
"7972","85465","85465 Langenpreising",121
"7973","06128","06128 Halle/ Saale",61
"7974","16949","16949 Triglitz, Putlitz",20
"7975","16949","16949 Triglitz, Putlitz",50
"7976","39317","39317 Elbe-Parey",61
"7977","83075","83075 Bad Feilnbach",121
"7978","92263","92263 Ebermannsdorf",123
"7979","83735","83735 Bayrischzell",121
"7980","06118","06118 Halle/ Saale",61
"7981","85617","85617 AÃling",121
"7982","07952","07952 Pausa-MÃ¼hltroff",71
"7983","07952","07952 Pausa-MÃ¼hltroff",72
"7984","07952","07952 Pausa-MÃ¼hltroff",82
"7985","85659","85659 Forstern",121
"7986","08539","08539 Rosenbach",71
"7987","08539","08539 Rosenbach",72
"7988","08539","08539 Rosenbach",82
"7989","83104","83104 Tuntenhausen",121
"7990","95632","95632 Wunsiedel",123
"7991","95182","95182 DÃ¶hlau",123
"7992","85469","85469 Walpertskirchen",121
"7993","85447","85447 Fraunberg",121
"7994","95195","95195 RÃ¶slau",123
"7995","06366","06366 KÃ¶then",61
"7996","93133","93133 Burglengenfeld",123
"7997","19399","19399 Goldberg",20
"7998","85461","85461 Bockhorn",121
"7999","93345","93345 Hausen",122
"8000","07950","07950 Zeulenroda-Triebes, WeiÃendorf",71
"8001","93188","93188 Pielenhofen",122
"8002","93188","93188 Pielenhofen",123
"8003","95700","95700 Neusorg",123
"8004","85664","85664 Hohenlinden",121
"8005","06132","06132 Halle/ Saale",61
"8006","93195","93195 Wolfsegg",123
"8007","85456","85456 Wartenberg",121
"8008","06108","06108 Halle/ Saale",61
"8009","95168","95168 Marktleuthen",123
"8010","83043","83043 Bad Aibling",121
"8011","84056","84056 Rottenburg a.d. Laaber",121
"8012","06722","06722 DroyÃig, Wetterzeube",61
"8013","06722","06722 DroyÃig, Wetterzeube",71
"8014","06114","06114 Halle/ Saale",61
"8015","95185","95185 Gattendorf",123
"8016","95185","95185 Gattendorf",82
"8017","84095","84095 Furth",121
"8018","06110","06110 Halle/ Saale",61
"8019","95704","95704 Pullenreuth",123
"8020","06385","06385 Aken (Elbe)",61
"8021","84079","84079 Bruckberg",121
"8022","92729","92729 Weiherhammer",123
"8023","06130","06130 Halle/ Saale",61
"8024","39319","39319 Jerichow",61
"8025","95111","95111 Rehau",123
"8026","85656","85656 Buch a. Buchrain",121
"8027","84107","84107 Weihmichl",121
"8028","93186","93186 Pettendorf",122
"8029","93186","93186 Pettendorf",123
"8030","07557","07557 Gera, Zedlitz u.a.",71
"8031","92720","92720 Schwarzenbach",123
"8032","92421","92421 Schwandorf",123
"8033","93356","93356 Teugn",122
"8034","92702","92702 Kohlberg",123
"8035","95679","95679 Waldershof",123
"8036","93077","93077 Bad Abbach",122
"8037","06237","06237 Leuna",61
"8038","06237","06237 Leuna",81
"8039","18198","18198 StÃ¤below, Kritzmow",20
"8040","92708","92708 Mantel",123
"8041","95100","95100 Selb",123
"8042","08606","08606 Oelsnitz",123
"8043","08606","08606 Oelsnitz",82
"8044","92681","92681 Erbendorf",123
"8045","39307","39307 Genthin, Hohenseeden, Zabakuck u.a.",50
"8046","39307","39307 Genthin, Hohenseeden, Zabakuck u.a.",61
"8047","18276","18276 Reimershagen, Lohmen, Zehna, HÃ¤gerfelde u.a.",20
"8048","95194","95194 Regnitzlosau",123
"8049","95194","95194 Regnitzlosau",82
"8050","06112","06112 Halle/ Saale",61
"8051","92253","92253 Schnaittenbach",123
"8052","06688","06688 WeiÃenfels",61
"8053","18107","18107 Elmenhorst/Lichtenhagen, Rostock",20
"8054","84085","84085 Langquaid",121
"8055","84085","84085 Langquaid",122
"8056","92269","92269 Fensterbach",123
"8057","18258","18258 Schwaan u.a.",20
"8058","18069","18069 Rostock, Lambrechtshagen",20
"8059","93080","93080 Pentling",122
"8060","39524","39524 Sandau",50
"8061","39524","39524 Sandau",61
"8062","06188","06188 Landsberg",61
"8063","06188","06188 Landsberg",81
"8064","06116","06116 Halle/ Saale",61
"8065","84172","84172 Buch a. Erlbach",121
"8066","85643","85643 SteinhÃ¶ring",121
"8067","18059","18059 Rostock, Papendorf u.a.",20
"8068","83553","83553 Frauenneuharting",121
"8069","07548","07548 Gera",71
"8070","18119","18119 Rostock",20
"8071","06686","06686 LÃ¼tzen",61
"8072","06686","06686 LÃ¼tzen",81
"8073","08527","08527 Plauen, RÃ¶Ãnitz",82
"8074","84174","84174 Eching",121
"8075","84424","84424 Isen",121
"8076","83059","83059 Kolbermoor",121
"8077","93128","93128 Regenstauf",122
"8078","93128","93128 Regenstauf",123
"8079","95680","95680 Bad Alexandersbad",123
"8080","84435","84435 Lengdorf",121
"8081","06780","06780 ZÃ¶rbig",61
"8082","92711","92711 Parkstein",123
"8083","84098","84098 Hohenthann",121
"8084","83098","83098 Brannenburg",121
"8085","06712","06712 Zeitz, Gutenborn u.a.",61
"8086","06712","06712 Zeitz, Gutenborn u.a.",71
"8087","93138","93138 Lappersdorf",122
"8088","93138","93138 Lappersdorf",123
"8089","16945","16945 Meyenburg, KÃ¼mmernitztal u.a.",20
"8090","16945","16945 Meyenburg, KÃ¼mmernitztal u.a.",50
"8091","06679","06679 HohenmÃ¶lsen",61
"8092","06679","06679 HohenmÃ¶lsen",81
"8093","07554","07554 Brahmenau",61
"8094","07554","07554 Brahmenau",71
"8095","84034","84034 Landshut",121
"8096","84434","84434 Kirchberg",121
"8097","83064","83064 Raubling",121
"8098","18106","18106 Rostock",20
"8099","18109","18109 Rostock",20
"8100","83080","83080 Oberaudorf",121
"8101","06184","06184 Kabelsketal",61
"8102","06184","06184 Kabelsketal",81
"8103","39539","39539 Havelberg",50
"8104","39539","39539 Havelberg",61
"8105","39261","39261 Zerbst/Anhalt",61
"8106","83109","83109 GroÃkarolinenfeld",121
"8107","83550","83550 Emmering",121
"8108","83088","83088 Kiefersfelden",121
"8109","93049","93049 Regensburg",122
"8110","07958","07958 Hohenleuben",71
"8111","07552","07552 Gera",71
"8112","95615","95615 Marktredwitz",123
"8113","84097","84097 Herrngiersdorf",121
"8114","84097","84097 Herrngiersdorf",122
"8115","92546","92546 Schmidgaden",123
"8116","07957","07957 Langenwetzendorf",71
"8117","93059","93059 Regensburg",122
"8118","95186","95186 HÃ¶chstÃ¤dt",123
"8119","83558","83558 Maitenbeth",121
"8120","93158","93158 Teublitz",123
"8121","93051","93051 Regensburg",122
"8122","07549","07549 Gera",71
"8123","84032","84032 Landshut, Altdorf",121
"8124","06231","06231 Bad DÃ¼rrenberg",61
"8125","06231","06231 Bad DÃ¼rrenberg",81
"8126","84416","84416 Taufkirchen (Vils)",121
"8127","83026","83026 Rosenheim",121
"8128","92665","92665 Altenstadt a.d. Waldnaab",123
"8129","95173","95173 SchÃ¶nwald",123
"8130","84439","84439 Steinkirchen",121
"8131","83126","83126 Flintsbach a. Inn",121
"8132","08548","08548 Rosenbach",71
"8133","08548","08548 Rosenbach",82
"8134","06711","06711 Zeitz",61
"8135","16866","16866 Gumtow, Kyritz u.a.",50
"8136","92703","92703 Krummennaab",123
"8137","93142","93142 MaxhÃ¼tte-Haidhof",123
"8138","95688","95688 Friedenfels",123
"8139","07546","07546 Gera",71
"8140","95199","95199 Thierstein",123
"8141","08525","08525 Plauen",82
"8142","83539","83539 Pfaffing",121
"8143","92694","92694 Etzenricht",123
"8144","92637","92637 Weiden in der OPf., Theisseil",123
"8145","93053","93053 Regensburg",122
"8146","92706","92706 Luhe-Wildenau",123
"8147","84184","84184 Tiefenbach",121
"8148","84405","84405 Dorfen",121
"8149","18057","18057 Rostock",20
"8150","07551","07551 Gera",71
"8151","84186","84186 Vilsheim",121
"8152","84030","84030 Ergolding, Landshut",121
"8153","92533","92533 Wernberg-KÃ¶blitz",123
"8154","07545","07545 Gera",71
"8155","83544","83544 Albaching",121
"8156","92521","92521 Schwarzenfeld",123
"8157","83024","83024 Rosenheim",121
"8158","84427","84427 Sankt Wolfgang",121
"8159","95707","95707 Thiersheim",123
"8160","93107","93107 Thalmassing",122
"8161","93047","93047 Regensburg",122
"8162","83135","83135 Schechen",121
"8163","07973","07973 Greiz",71
"8164","07973","07973 Greiz",82
"8165","84088","84088 Neufahrn i. NB",121
"8166","08523","08523 Plauen",82
"8167","84432","84432 Hohenpolding",121
"8168","93197","93197 Zeitlarn",122
"8169","93197","93197 Zeitlarn",123
"8170","08626","08626 Adorf",123
"8171","08626","08626 Adorf",82
"8172","18147","18147 Rostock",20
"8173","92670","92670 Windischeschenbach",123
"8174","92507","92507 Nabburg",123
"8175","83543","83543 Rott a. Inn",121
"8176","93057","93057 Regensburg",122
"8177","07980","07980 Berga/Elster u.a.",71
"8178","93083","93083 Obertraubling",122
"8179","84069","84069 Schierling",121
"8180","84069","84069 Schierling",122
"8181","92551","92551 Stulln",123
"8182","83533","83533 Edling",121
"8183","83527","83527 Haag i. OB",121
"8184","95689","95689 FuchsmÃ¼hl",123
"8185","92536","92536 Pfreimd",123
"8186","08547","08547 JÃ¶Ãnitz",71
"8187","08547","08547 JÃ¶Ãnitz",82
"8188","84036","84036 Landshut",121
"8189","93055","93055 Regensburg",122
"8190","83022","83022 Rosenheim",121
"8191","07985","07985 Elsterberg",71
"8192","07985","07985 Elsterberg",82
"8193","06847","06847 Dessau-RoÃlau",61
"8194","92717","92717 Reuth b. Erbendorf",123
"8195","19395","19395 Plau am See",20
"8196","19395","19395 Plau am See",50
"8197","06862","06862 Dessau-RoÃlau",61
"8198","95701","95701 Pechbrunn",123
"8199","14715","14715 Milower Land, Schollene, Nennhausen u.a.",50
"8200","14715","14715 Milower Land, Schollene, Nennhausen u.a.",61
"8201","18196","18196 Dummerstorf",20
"8202","83561","83561 Ramerberg",121
"8203","18273","18273 GÃ¼strow",20
"8204","16845","16845 Neustadt (Dosse) u.a.",50
"8205","16845","16845 Neustadt (Dosse) u.a.",61
"8206","83562","83562 Rechtmehring",121
"8207","95659","95659 Arzberg",123
"8208","83115","83115 Neubeuern",121
"8209","18055","18055 Rostock",20
"8210","18146","18146 Rostock",20
"8211","84066","84066 Mallersdorf-Pfaffenberg",121
"8212","84066","84066 Mallersdorf-Pfaffenberg",122
"8213","84051","84051 Essenbach",121
"8214","83101","83101 Rohrdorf",121
"8215","83131","83131 NuÃdorf a. Inn",121
"8216","92449","92449 Steinberg",123
"8217","06846","06846 Dessau-RoÃlau",61
"8218","83569","83569 Vogtareuth",121
"8219","93173","93173 Wenzenbach",122
"8220","93173","93173 Wenzenbach",123
"8221","95676","95676 Wiesau",123
"8222","83071","83071 Stephanskirchen",121
"8223","07580","07580 Ronneburg, Braunichswalde, GroÃenstein u.a.",61
"8224","07580","07580 Ronneburg, Braunichswalde, GroÃenstein u.a.",71
"8225","07580","07580 Ronneburg, Braunichswalde, GroÃenstein u.a.",81
"8226","92712","92712 Pirk",123
"8227","92442","92442 Wackersdorf",123
"8228","08543","08543 PÃ¶hl",71
"8229","08543","08543 PÃ¶hl",82
"8230","92660","92660 Neustadt a.d. Waldnaab",123
"8231","93149","93149 Nittenau",123
"8232","83134","83134 Prutting",121
"8233","84028","84028 Landshut",121
"8234","84169","84169 Altfraunhofen",121
"8235","95691","95691 Hohenberg a.d. Eger",123
"8236","84061","84061 Ergoldsbach",121
"8237","84171","84171 Baierbach",121
"8238","06729","06729 Elsteraue",61
"8239","06729","06729 Elsteraue",71
"8240","06729","06729 Elsteraue",81
"8241","08529","08529 Plauen",82
"8242","83122","83122 Samerberg",121
"8243","04420","04420 MarkranstÃ¤dt",61
"8244","04420","04420 MarkranstÃ¤dt",81
"8245","04509","04509 Delitzsch, Krostitz u.a.",61
"8246","04509","04509 Delitzsch, Krostitz u.a.",81
"8247","83556","83556 GriesstÃ¤tt",121
"8248","92548","92548 Schwarzach b. Nabburg",123
"8249","93096","93096 KÃ¶fering",122
"8250","06861","06861 Dessau-RoÃlau",61
"8251","07987","07987 Mohlsdorf-Teichwolframsdorf",71
"8252","07987","07987 Mohlsdorf-Teichwolframsdorf",81
"8253","07987","07987 Mohlsdorf-Teichwolframsdorf",82
"8254","92718","92718 Schirmitz",123
